"X.1","Country.Name","Country.Code","Indicator.Name","Indicator.Code","X1960","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X"
379,"High income","HIC","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT",45.4859789607314,45.3194153037987,45.1168599815189,44.5061215738444,43.8989433305871,43.3557642637253,42.9462612749883,42.5960969574021,42.3644849267691,42.0326060620708,41.7003757984299,41.3386506753267,40.9022406913549,40.2379355772916,39.4715022945428,38.6681885973604,37.8510020597176,36.9551928321923,36.1094737119887,35.2419876503885,34.368922636511,33.5101554971018,32.6642319360017,32.088959001311,31.4997965068006,30.9022340181579,30.3103644471336,29.7115239631747,29.6439650719313,29.6299694100359,29.7118186477204,29.8608774786564,30.1339607353322,29.653804017249,29.1417625631831,28.5442284690536,27.8648748466227,27.1057063813257,26.5687805344022,26.0293870236257,25.5137387604796,24.9874363569015,24.4703491438281,24.3072872775281,24.1247653978098,23.9001650606564,23.5886262506379,23.2460478404932,22.3506674668562,21.4456016578838,20.5377104218849,19.6219806441993,18.6847133750301,17.9460533690466,17.2204509662759,16.511953976057,15.7990338058473,NA,NA
703,"Low income","LIC","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT",136.933902048012,137.349313826818,137.536616223002,137.470739668902,137.591867602136,137.996187393837,138.379119189241,139.124008323467,139.864142968998,140.199859837098,139.950045634613,139.247260220519,138.034766195136,136.76687341725,135.789385973054,135.336958532046,135.177844791649,135.47775659266,135.72680023994,135.84771734593,135.647571665719,135.070169545703,134.308221926593,133.167243013954,132.123384974356,131.271946310561,130.557209512858,129.962477579846,129.722695159905,129.656462788329,129.753708899343,129.926524172598,130.260619327719,130.330954156916,130.18998001552,129.747266169365,129.042255251487,128.090082575305,126.212822733661,124.365187419778,122.638572471935,121.03383376423,119.538756338596,117.883850250163,116.247961786685,114.599999962827,112.900885434524,111.220719635777,109.305601566166,107.407888016397,105.523738444265,103.669830151014,101.78914322191,100.073410939289,98.3413406451647,96.6042457861003,94.891484252656,NA,NA
838,"Middle income","MIC","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT",95.0228315380062,95.0977736234294,94.692200242657,93.1455101854503,91.5263615443918,89.9301823952122,88.3497570934536,86.7670351222026,84.4652720282642,82.3723756407643,80.5854883885734,78.9731062836991,77.7768560100275,77.3975147001402,76.9856489830215,76.3278157347047,75.3898849074108,74.1895924433406,73.6795566222545,73.1102839047728,72.5875151392874,71.9855345666121,71.4021080469813,70.6496341991996,70.0723964454709,69.6699734376398,69.3914915905815,69.2413439184683,68.2043648642395,67.2822235488617,66.4627368016339,65.7243606582748,65.0410043663218,64.0201169390546,62.8726126517424,61.520526432727,59.8727031828531,58.0744492030054,56.6859721382327,55.1092170788594,53.3675985382045,51.4941917885234,49.4903215276847,47.7777561176413,46.2941305516177,45.1243768635763,44.2061859009212,43.5534102469696,43.3795585684416,43.2282661841611,42.983763433291,42.6462646930298,42.2187538298745,41.8442974909969,41.3953275791737,40.8756887417611,40.2531750342165,NA,NA
1216,"World","WLD","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT",86.1630990951237,86.013928538601,85.534682950565,84.2076939903545,82.9355856134168,81.8329723313275,80.8314432315803,79.9409176491316,78.5786955878697,77.2428528858205,76.0326519674209,74.8344755535746,73.8782553864615,73.4732710239581,73.040547595378,72.4720852036177,71.7166137817854,70.7813965519495,70.3726217992721,69.9265950587668,69.5238416751646,69.05137662775,68.6202471613268,68.1016440842051,67.7147337783988,67.45576911301,67.266930309891,67.175741029245,66.5007113794045,65.9378036188804,65.4909447853953,65.1103989251526,64.8285779834119,64.1523699702305,63.3634934766414,62.3704251929425,61.1120108218036,59.7051796606679,58.5636498179516,57.2688372265249,55.8488989023518,54.2908982312416,52.6332022290674,51.230565102904,50.0179556540593,49.0718220871196,48.3158521524622,47.8002486716774,47.5876000226215,47.4006420731243,47.1406746623318,46.7859942209567,46.3567136459127,46.0136450334509,45.6100089278874,45.146149702049,44.5645493762579,NA,NA
